Timestamp,Entrevistador,Número do questionário,Horário,Região,1. Idade,2. Sexo,3. Renda familiar,4. Escolaridade,5. Cor,6. Você confia na imprensa?,7. Você confia nos partidos políticos?,Partidos: [8. PT],Partidos: [9. PSDB],Partidos: [10. PMDB],Partidos: [11. Rede],Partidos: [12. PSOL],Partidos: [13. PSTU],14. Você confia nas ONGS?,15. Você confia nos movimentos sociais?,Movimentos: [16. Movimento Brasil Livre],Movimentos: [17. Estudantes secundaristas],Movimentos: [18. MPL],Movimentos: [19. MST],Movimentos: [20. MTST],Movimentos: [21. Vem pra Rua],Movimentos: [22. Revoltados Online],23. Você confia nos políticos?,24. Você votou nas últimas eleições para Presidente?,25. Em quem votou?,26. Você é a favor do Impeachment da presidenta Dilma Rousseff?,27. Você foi em alguma manifestação a favor do Impeachment?,28. Você foi em alguma manifestação contrária ao Impeachment?,"29. Você foi em alguma manifestação pedindo o ""fora todos""?",30. Você se informa sobre política no Twitter?,31. Você se informa sobre política no Whatsapp?,32. Você se informa sobre política no Facebook?,33. Não há grande diferença entre governos de esquerda e de direita.,34. O PT é um partido corrupto.,"35. Conquistas do governo do PT como o Bolsa Família, o FIES e o Minha Casa, Minha Vida melhoraram a vida dos brasileiros",36. Os movimentos sociais deveriam ser independentes dos partidos políticos
5/15/2016 12:11:11,Maria Beatriz,17,3:00:00 PM,3,23,Feminino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não confia,confia muito,confia muito,confia pouco,confia muito,confia muito,confia pouco,não confia,sim,Luciana Genro,não,não,sim,não,nada,pouco,muito,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 12:11:17,Enzo Antonacci,1,1:48:00 PM,III,27,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,sim,Marina Silva,não,não,não,não,nada,nada,pouco,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 12:13:19,Maria Beatriz,18,4:00:00 PM,3,19,Masculino,,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,não,,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo em parte,concordo em parte
5/15/2016 12:14:29,Enzo Antonacci,2,2:08:00 PM,III,20,Feminino,"até R$ 1.760,00",ensino superior incompleto,preta,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,sim,Luciana Genro,não,não,sim,sim,pouco,nada,muito,não concordo,concordo em parte,concordo em parte,concordo em parte
5/15/2016 12:15:16,Maria Beatriz,19,4:00:00 PM,3,26,Masculino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não confia,sim,Nulo,não,não,não,não,nada,pouco,pouco,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 12:16:53,Maria Beatriz,20,4:00:00 PM,3,19,Feminino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,parda,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,confia pouco,confia muito,não conhece,confia pouco,não,,não,não,não,não,nada,nada,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 12:17:11,Enzo Antonacci,3,2:18:00 PM,III,18,Masculino,"até R$ 1.760,00",ensino médio incompleto,parda,não confia,confia pouco,não confia,não confia,não confia,não confia,confia muito,confia muito,confia muito,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,sim,Luciana Genro,não,não,sim,sim,nada,muito,muito,não concordo,concordo em parte,concordo em parte,concordo em parte
5/15/2016 12:19:21,Enzo Antonacci,4,2:30:00 PM,III,23,Masculino,"até R$ 1.760,00",ensino superior incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,confia muito,confia pouco,não conhece,não conhece,não conhece,não conhece,não confia,não,,sim,não,não,não,nada,nada,nada,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 12:21:52,Enzo Antonacci,5,2:35:00 PM,III,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,confia pouco,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 12:24:01,Enzo Antonacci,6,2:40:00 PM,III,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia pouco,confia pouco,confia pouco,não,,não,não,sim,não,nada,muito,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 12:26:09,Enzo Antonacci,7,2:48:00 PM,III,22,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia muito,não conhece,confia muito,confia muito,não confia,não confia,não confia,sim,Dilma,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 12:28:22,Enzo Antonacci,8,2:54:00 PM,III,21,Masculino,"até R$ 1.760,00",ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia pouco,não conhece,confia muito,confia pouco,não conhece,confia muito,não confia,não confia,não,,não,não,não,sim,nada,nada,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 12:30:34,Enzo Antonacci,9,3:00:00 PM,III,18,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não conhece,não confia,não,,não,não,sim,não,nada,nada,pouco,não concordo,não sei,concordo totalmente,concordo totalmente
5/15/2016 12:32:38,Enzo Antonacci,10,3:05:00 PM,III,18,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não,,sim,não,não,não,nada,pouco,pouco,concordo totalmente,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 12:36:52,Enzo Antonacci,11,3:10:00 PM,III,16,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,desconhecido,não confia,não confia,confia pouco,não confia,não confia,confia pouco,não confia,não confia,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,sim,não,muito,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 12:39:09,Enzo Antonacci,12,3:18:00 PM,III,22,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,não confia,confia pouco,não confia,confia pouco,não conhece,confia pouco,não confia,não conhece,confia pouco,não conhece,não confia,sim,Aécio Neves,sim,não,não,não,nada,pouco,muito,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 12:40:59,Enzo Antonacci,13,3:25:00 PM,III,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,confia muito,confia muito,confia pouco,confia pouco,confia muito,não conhece,não confia,não,,sim,sim,não,sim,nada,pouco,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 12:43:03,Enzo Antonacci,14,3:30:00 PM,III,26,Feminino,"até R$ 1.760,00",ensino médio completo,morena,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não conhece,não conhece,não confia,não confia,não confia,não conhece,não conhece,não confia,sim,Nulo,não,não,não,sim,nada,nada,nada,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 12:45:13,Enzo Antonacci,15,3:35:00 PM,III,21,Feminino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,sim,Eduardo Jorge,não,não,sim,sim,muito,nada,muito,não concordo,concordo totalmente,concordo totalmente,concordo em parte
5/15/2016 12:47:16,Enzo Antonacci,16,3:41:00 PM,III,23,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,não,,não,não,sim,não,nada,muito,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 12:49:19,Enzo Antonacci,17,3:46:00 PM,III,26,Masculino,"até R$ 1.760,00",ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia muito,confia pouco,não conhece,não conhece,não conhece,não confia,não,,não,não,não,não,nada,nada,nada,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 12:51:20,Enzo Antonacci,18,3:50:00 PM,III,25,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,branca,não confia,confia pouco,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,não,sim,não,muito,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,não concordo
5/15/2016 12:53:20,Enzo Antonacci,19,3:55:00 PM,III,20,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,confia pouco,não confia,confia pouco,não confia,não conhece,não conhece,não conhece,não conhece,confia pouco,confia muito,não conhece,não conhece,confia muito,não conhece,não conhece,não confia,não conhece,não confia,sim,Nulo,não,não,sim,não sei,nada,muito,muito,concordo em parte,não sei,concordo totalmente,concordo totalmente
5/15/2016 12:55:05,Enzo Antonacci,20,4:00:00 PM,III,27,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,,confia muito,confia muito,não confia,não confia,não confia,sim,Dilma,não,não,não,não,nada,nada,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 13:46:19,Gabriel Frare,1,2:00:00 PM,MASP,29,Masculino,"até R$ 1.760,00",ensino superior incompleto,preta,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,não conhece,confia muito,confia muito,não confia,não confia,confia muito,não conhece,não confia,sim,Nulo,não sei,sim,sim,não,nada,nada,nada,concordo totalmente,concordo totalmente,não concordo,concordo totalmente
5/15/2016 13:49:29,Gabriel Frare,2,2:05:00 PM,MASP,19,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não conhece,não confia,não conhece,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,confia muito,sim,Aécio Neves,não,não,não,sim,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo em parte
5/15/2016 13:53:10,Gabriel Frare,3,2:10:00 PM,MASP,32,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não confia,sim,Aécio Neves,não,não,não,não,nada,nada,muito,concordo totalmente,concordo em parte,concordo em parte,concordo em parte
5/15/2016 13:55:40,Gabriel Frare,4,2:15:00 PM,MASP,19,Masculino,"até R$ 1.760,00",ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia pouco,não confia,não confia,confia muito,não confia,não confia,não confia,não confia,não confia,não,,sim,não,não,não,nada,nada,pouco,não concordo,concordo totalmente,concordo totalmente,não concordo
5/15/2016 14:05:45,Gabriel Frare,5,2:20:00 PM,MASP,31,Masculino,"até R$ 1.760,00",ensino fundamental incompleto,preta,não confia,não confia,confia pouco,não confia,não confia,não confia,não confia,não conhece,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não confia,sim,Dilma,não,não,não,não,nada,muito,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/15/2016 14:08:11,Gabriel Frare,6,2:25:00 PM,MASP,16,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não,,sim,sim,não,não sei,nada,nada,nada,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 14:11:16,Gabriel Frare,7,2:30:00 PM,MASP,20,Masculino,"até R$ 1.760,00",ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,sim,não,sim,sim,pouco,muito,muito,não concordo,concordo totalmente,não concordo,não concordo
5/15/2016 14:15:31,Gabriel Frare,8,2:33:00 PM,MASP,29,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia pouco,não conhece,não conhece,confia muito,confia pouco,não conhece,não conhece,não conhece,confia pouco,sim,Luciana Genro,sim,sim,não,não,nada,nada,nada,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 14:19:08,Gabriel Frare,9,2:40:00 PM,MASP,23,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 14:21:24,Gabriel Frare,10,2:45:00 PM,MASP,23,Masculino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia pouco,confia pouco,confia muito,confia pouco,não confia,confia muito,confia pouco,não confia,sim,Outro,sim,não,sim,não,nada,nada,nada,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 14:24:55,Gabriel Frare,11,2:50:00 PM,MASP,16,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,confia pouco,não conhece,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não confia,não,,não,não,não,não,pouco,pouco,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/15/2016 14:27:42,Gabriel Frare,12,2:55:00 PM,MASP,21,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,parda,confia pouco,confia pouco,não confia,não conhece,não confia,não confia,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não confia,sim,Dilma,sim,não,não,não,pouco,pouco,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/15/2016 14:29:43,Gabriel Frare,22,3:05:00 PM,MASP,22,Feminino,de R$ 2.640 a R$ 4.400,ensino superior completo,branca,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,confia pouco,não conhece,confia muito,confia muito,confia muito,confia pouco,confia muito,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,sim,Marina Silva,não,não,não,não,nada,nada,muito,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/15/2016 14:31:25,Gabriel Frare,14,3:10:00 PM,MASP,19,Masculino,acima de R$ 17.600,ensino superior incompleto,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia pouco,não conhece,confia muito,não confia,confia pouco,confia muito,não conhece,confia pouco,não,,não sei,sim,não,não,pouco,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,não concordo
5/15/2016 14:35:05,Gabriel Frare,15,3:15:00 PM,MASP,46,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia muito,não confia,não confia,não confia,não confia,não confia,sim,Nulo,não,sim,sim,sim,pouco,muito,muito,concordo totalmente,concordo totalmente,não concordo,não concordo
