"start";"end";"Olá, estamos fazendo uma pesquisa acadêmica para conhecer os participantes da marcha. Você poderia responder umas perguntas? Não vai levar mais do que 5 minutos e você não precisa nos dizer o seu nome. ";"Qual é sua idade?";"Quais dos seguintes aspectos foram mais marcantes no assassinato de Marielle Franco? ";"Ela ser uma mulher negra:";"Ela ser uma vereadora eleita: ";"Ela ser uma representante da favela:";"Ela ser uma política íntegra:";"Ela ser defensora de direitos humanos:";"Você é a favor da intervenção do governo federal na segurança pública no Rio de Janeiro?";"Você acha que o exército deve auxiliar a polícia no combate ao crime nas grandes cidades?";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/junho de 2013";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/pedindo o impeachment da ex-presidente Dilma Rousseff";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/contrária ao impeachment da ex-presidente Dilma Rousseff";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/parada LGBT (parada Gay)";"Gostaria de saber se você participou de manifestações nos últimos anos sobre alguns desses temas:/marcha da maconha";"Em quais desses veículos de notícia e opinião você confia? (as respostas são: "confia", "não confia" e "não sei")";"Jornal Folha de São Paulo";"Revista Veja";"Portal UOL";"Site Brasil 247";"Site Noticias Brasil Online";"Site Diário do Centro do Mundo";"Site O Diário Nacional";"Agora, gostaria de saber, entre os partidos políticos brasileiros, com qual você se identifica mais?";"Outro:";"Algumas perguntas agora sobre como você se define.";"Em termos políticos, você se considera de esquerda, de direita, de centro ou nada disso?";"Mas entre esquerda e direita, você é mais de esquerda ou mais de direita?";"No que diz respeito a temas como família, drogas e punição a criminosos, você se considera conservador(a)?";"Você se considera feminista?";"Você se considera antipetista?";"Para terminar, queria agora saber um pouco de você.";"Sexo:";"Outro:";"Somando a sua renda com a renda das pessoas que moram com você, quanto aproximadamente é a renda familiar na sua casa?";"Até que ano você estudou?";"Como você classifica a sua cor?";"Outra:";"E qual é a sua religião? ";"Outra:";"Muito obrigado pelas respostas!";"_id";"_uuid";"_submission_time";"_index"
"2018-03-18T18:11:48.718-03";"2018-03-18T18:16:21.573-03";"";"24";"";"um pouco marcante";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay) marcha da maconha";"1";"0";"0";"1";"1";"";"confia";"não sei";"não sei";"não confia";"não sei";"não confia";"não sei";"Rede";"";"";"de centro";"mais de esquerda";"nada conservador";"muito feminista";"pouco antipetista";"";"masculino";"";"de R$ 9.540 a R$ 19.080";"ensino superior incompleto";"parda";"";"nenhuma";"";"";"9218676";"b499b76f-8ab2-4e63-8b9c-1c2e2edb58a7";"2018-03-18T22:04:53";"278"
"2018-03-18T14:04:20.279-04";"2018-03-18T14:10:25.642-04";"";"23";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay) marcha da maconha";"1";"0";"0";"1";"1";"";"não sei";"não confia";"não sei";"não sei";"não sei";"não sei";"confia";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"pouco antipetista";"";"feminino";"";"de R$ 2.862 a R$ 4.770";"ensino superior incompleto";"branca";"";"outra";"Nao seii diizer
";"";"9218691";"48b51eff-3435-4301-861c-77aa67d748ed";"2018-03-18T22:06:21";"279"
"2018-03-18T14:12:38.387-04";"2018-03-18T14:19:18.151-04";"";"19";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"não confia";"confia";"não confia";"nenhum";"";"";"nada disso";"";"nada conservador";"não sei";"pouco antipetista";"";"masculino";"";"até R$ 1.908";"ensino superior incompleto";"branca";"";"nenhuma";"";"";"9218692";"c203337c-12c0-4fb7-ad39-ee86702052b5";"2018-03-18T22:06:21";"280"
"2018-03-18T14:25:13.662-04";"2018-03-18T14:30:08.401-04";"";"18";"";"muito marcante";"um pouco marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"0";"0";"1";"1";"0";"";"não sei";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"acima de R$ 19.080";"ensino superior incompleto";"branca";"";"nenhuma";"";"";"9218693";"f0be1cf1-923d-43aa-8393-a017c3cbe952";"2018-03-18T22:06:22";"281"
"2018-03-18T14:30:13.174-04";"2018-03-18T14:35:31.431-04";"";"17";"";"muito marcante";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"parada LGBT (parada Gay)";"0";"0";"0";"1";"0";"";"confia";"não confia";"não confia";"não sei";"não sei";"não sei";"confia";"nenhum";"";"";"de esquerda";"";"nada conservador";"não sei";"nada antipetista";"";"outro";"Nao binario";"de R$ 9.540 a R$ 19.080";"ensino superior incompleto";"branca";"";"nenhuma";"";"";"9218694";"9ba2b8cd-bb8d-44ea-978a-8808e96c6654";"2018-03-18T22:06:22";"282"
"2018-03-18T14:36:41.980-04";"2018-03-18T14:42:10.978-04";"";"34";"";"muito marcante";"muito marcante";"muito marcante";"não muito marcante";"não muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"0";"0";"1";"1";"0";"";"confia";"não sei";"confia";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"pouco feminista";"nada antipetista";"";"masculino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"branca";"";"católica";"";"";"9218696";"b4a8242d-8b65-4de5-b6fe-7f1e2d3ce7b9";"2018-03-18T22:06:23";"283"
"2018-03-18T14:42:35.027-04";"2018-03-18T14:46:40.962-04";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"junho de 2013";"1";"0";"0";"0";"0";"";"confia";"não confia";"confia";"não sei";"não sei";"não confia";"não sei";"PSDB";"";"";"de centro";"mais de direita";"nada conservador";"pouco feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"católica";"";"";"9218697";"383282c8-3ae5-462c-8d97-beae8ba9ee5b";"2018-03-18T22:06:23";"284"
"2018-03-18T15:17:30.524-04";"2018-03-18T15:25:59.341-04";"";"25";"";"muito marcante";"muito marcante";"muito marcante";"não muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"confia";"confia";"não sei";"outro";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 2.862 a R$ 4.770";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218698";"9e6384b7-d70c-492a-9838-95d95125fc7f";"2018-03-18T22:06:24";"285"
"2018-03-18T15:39:26.794-04";"2018-03-18T15:43:47.407-04";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não sei";"não confia";"confia";"confia";"não confia";"não sei";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"muito feminista";"pouco antipetista";"";"feminino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218699";"3093c86b-726c-459a-b39a-2a035f6051b8";"2018-03-18T22:06:25";"286"
"2018-03-18T15:50:48.550-04";"2018-03-18T15:54:15.504-04";"";"65";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff";"1";"0";"1";"0";"0";"";"não confia";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"PT";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218700";"35e0aafd-4dae-46ae-bfed-2eb3337893b0";"2018-03-18T22:06:25";"287"
"2018-03-18T16:05:48.962-04";"2018-03-18T16:09:27.079-04";"";"28";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não confia";"não confia";"não confia";"confia";"não sei";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"até R$ 1.908";"ensino superior completo";"branca";"";"outra";"Candomble
";"";"9218701";"a29082cb-2681-4013-8643-58ac0210c262";"2018-03-18T22:06:26";"288"
"2018-03-18T16:22:56.019-04";"2018-03-18T16:27:08.228-04";"";"27";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay)";"1";"0";"0";"1";"0";"";"não sei";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"não sei";"pouco conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"espírita/ kardecista";"";"";"9218702";"eb81caa4-4e46-4c2c-92fd-261591c6bb06";"2018-03-18T22:06:27";"289"
"2018-03-18T16:27:12.068-04";"2018-03-18T16:29:24.137-04";"";"26";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"parada LGBT (parada Gay)";"0";"0";"0";"1";"0";"";"confia";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"espírita/ kardecista";"";"";"9218703";"01a84ad2-1998-4a07-b416-c93900959ba1";"2018-03-18T22:06:27";"290"
"2018-03-18T16:31:08.063-04";"2018-03-18T16:36:31.258-04";"";"26";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"confia";"não confia";"confia";"confia";"não sei";"confia";"confia";"PSOL";"";"";"nada disso";"";"nada conservador";"pouco feminista";"nada antipetista";"";"masculino";"";"acima de R$ 19.080";"ensino superior completo";"branca";"";"nenhuma";"";"";"9218704";"8e45e3b2-2c70-4153-9603-f32be06117b0";"2018-03-18T22:06:28";"291"
"2018-03-18T16:50:17.524-04";"2018-03-18T16:54:42.000-04";"";"27";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff";"1";"0";"1";"0";"0";"";"não confia";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"nenhum";"";"";"de esquerda";"";"nada conservador";"pouco feminista";"nada antipetista";"";"feminino";"";"de R$ 2.862 a R$ 4.770";"ensino superior completo";"amarela";"";"nenhuma";"";"";"9218705";"1825901c-14b4-4eaf-91b5-7f031dc9cc5f";"2018-03-18T22:06:28";"292"
"2018-03-18T13:52:30.981-03";"2018-03-18T15:02:49.028-03";"";"24";"";"muito marcante";"muito marcante";"muito marcante";"um pouco marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não confia";"não confia";"não confia";"não confia";"não confia";"não confia";"não sei";"outro";"";"";"de centro";"mais de esquerda";"nada conservador";"muito feminista";"não sei";"";"feminino";"";"acima de R$ 19.080";"ensino superior incompleto";"branca";"";"outra";"Candomblé";"";"9218731";"c1ad4d6d-63c0-4922-acb4-94222b7aa6d6";"2018-03-18T22:10:53";"293"
"2018-03-18T15:02:55.172-03";"2018-03-18T15:08:14.140-03";"";"62";"";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não sei";"";"";"";"";"";"";"";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"não confia";"nenhum";"";"";"de centro";"mais de esquerda";"pouco conservador";"nada feminista";"nada antipetista";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino médio completo";"preta";"";"católica";"";"";"9218732";"f9cff388-7dce-4d44-bd0e-5a7ecfaba558";"2018-03-18T22:10:54";"294"
"2018-03-18T14:10:10.565-03";"2018-03-18T14:54:39.811-03";"";"20";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013";"1";"0";"0";"0";"0";"";"confia";"não confia";"não sei";"não sei";"não confia";"não confia";"confia";"PT";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 2.862 a R$ 4.770";"ensino superior incompleto";"parda";"";"evangélica não pentecostal";"";"";"9246462";"dd40845c-ffa2-4d7b-a66b-1b8e4c1d6aef";"2018-03-19T23:14:06";"295"
"2018-03-18T14:55:25.188-03";"2018-03-18T15:01:42.351-03";"";"40";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não sei";"não confia";"não sei";"não sei";"não confia";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"pouco antipetista";"";"masculino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"outra";"Budista";"";"9246463";"088f2fbc-e32a-4e35-a54e-1694bd43bfc1";"2018-03-19T23:14:06";"296"
"2018-03-18T15:01:50.229-03";"2018-03-18T15:08:07.172-03";"";"35";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não confia";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior completo";"branca";"";"umbanda";"";"";"9246464";"0ae970ce-f853-47dd-a957-18f2b08215cd";"2018-03-19T23:14:07";"297"
"2018-03-18T15:09:38.177-03";"2018-03-18T15:13:36.700-03";"";"33";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"0";"0";"1";"1";"0";"";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"não confia";"nenhum";"";"";"não sei";"mais de esquerda";"nada conservador";"pouco feminista";"pouco antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"nenhuma";"";"";"9246465";"40cfa1e6-bb97-4f77-9642-a229d1d86711";"2018-03-19T23:14:07";"298"
"2018-03-18T15:14:20.270-03";"2018-03-18T15:18:07.435-03";"";"45";"";"muito marcante";"um pouco marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não sei";"não confia";"não sei";"confia";"não sei";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino médio completo";"branca";"";"nenhuma";"";"";"9246466";"282fa9b6-85e0-4916-baa0-79c7e11bb77e";"2018-03-19T23:14:08";"299"
"2018-03-18T15:22:37.548-03";"2018-03-18T15:26:38.425-03";"";"17";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff";"0";"0";"1";"0";"0";"";"confia";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"PCdoB";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"acima de R$ 19.080";"ensino médio completo";"branca";"";"nenhuma";"";"";"9246467";"c8196ffd-23ec-49ad-995e-373fec486c90";"2018-03-19T23:14:09";"300"
"2018-03-18T15:26:42.152-03";"2018-03-18T15:30:18.646-03";"";"31";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não sei";"não confia";"não confia";"não confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"judaica";"";"";"9246468";"1d55db89-8567-4438-877e-7110b5195f6f";"2018-03-19T23:14:09";"301"
"2018-03-18T15:30:35.286-03";"2018-03-18T15:33:57.469-03";"";"30";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não confia";"não sei";"não sei";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"não sei";"nada antipetista";"";"masculino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"católica";"";"";"9246469";"2bf3465c-fb07-44df-b24a-ca1adcf1b03f";"2018-03-19T23:14:10";"302"
"2018-03-18T15:36:25.701-03";"2018-03-18T15:40:19.623-03";"";"48";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não confia";"não confia";"confia";"confia";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"pouco antipetista";"";"feminino";"";"até R$ 1.908";"ensino médio incompleto";"branca";"";"nenhuma";"";"";"9246470";"04981003-b61a-44ae-895d-1c23437e7d5d";"2018-03-19T23:14:10";"303"
"2018-03-18T15:56:59.246-03";"2018-03-18T16:01:18.178-03";"";"32";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não sei";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"1";"0";"1";"1";"0";"";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"não sei";"nenhum";"";"";"de esquerda";"";"muito conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 1.908 a R$ 2.862 ";"ensino superior incompleto";"preta";"";"umbanda";"";"";"9246471";"b75fbfc3-fb53-4fdc-b026-4910dbd2caf2";"2018-03-19T23:14:11";"304"
"2018-03-18T16:07:40.772-03";"2018-03-18T16:11:34.123-03";"";"44";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"sim";"não";"junho de 2013 pedindo o impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"1";"0";"1";"1";"";"não confia";"confia";"não sei";"não sei";"confia";"não sei";"confia";"PSDB";"";"";"de centro";"mais de esquerda";"nada conservador";"nada feminista";"muito antipetista";"";"feminino";"";"de R$ 2.862 a R$ 4.770";"ensino superior completo";"preta";"";"outra";"Atei";"";"9246472";"e4a08849-6d28-4f0f-adc8-0235490afd7c";"2018-03-19T23:14:12";"305"
"2018-03-18T16:40:33.615-03";"2018-03-18T16:45:32.418-03";"";"41";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"0";"0";"1";"1";"0";"";"não confia";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"PT";"";"";"de esquerda";"";"pouco conservador";"pouco feminista";"nada antipetista";"";"feminino";"";"de R$ 2.862 a R$ 4.770";"ensino superior incompleto";"parda";"";"outra";"Cand";"";"9246473";"6f78a09b-1bd6-479b-8ea3-fb73fd993415";"2018-03-19T23:14:12";"306"
"2018-03-18T16:46:26.378-03";"2018-03-18T16:50:46.600-03";"";"38";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 parada LGBT (parada Gay)";"1";"0";"0";"1";"0";"";"não confia";"não confia";"não confia";"não confia";"não confia";"não confia";"não confia";"outro";"Pstu";"";"de esquerda";"";"nada conservador";"muito feminista";"muito antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"nenhuma";"";"";"9246474";"106b320b-97bf-449f-ac8e-8ac484b8f3b4";"2018-03-19T23:14:13";"307"
"2018-03-18T17:06:41.776-03";"2018-03-18T17:09:11.575-03";"";"33";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"junho de 2013 contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay) marcha da maconha";"1";"0";"1";"1";"1";"";"não confia";"não confia";"não confia";"não confia";"não confia";"não confia";"não confia";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"masculino";"";"de R$ 9.540 a R$ 19.080";"ensino superior completo";"parda";"";"outra";"Ateu";"";"9246475";"c7518e15-c2d4-41b1-b94e-44c62549a2ff";"2018-03-19T23:14:13";"308"
"2018-03-18T17:11:57.227-03";"2018-03-18T17:15:28.673-03";"";"57";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"contrária ao impeachment da ex-presidente Dilma Rousseff parada LGBT (parada Gay)";"0";"0";"1";"1";"0";"";"não confia";"não confia";"não sei";"confia";"não sei";"confia";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"outra";"Ateia";"";"9246476";"299f8d66-909c-451a-8539-89dd4d92a3b5";"2018-03-19T23:14:14";"309"
"2018-03-18T17:19:43.663-03";"2018-03-18T17:22:52.609-03";"";"29";"";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"muito marcante";"não";"não";"parada LGBT (parada Gay) marcha da maconha";"0";"0";"0";"1";"1";"";"não confia";"não confia";"não confia";"não sei";"não sei";"não sei";"não sei";"PSOL";"";"";"de esquerda";"";"nada conservador";"muito feminista";"nada antipetista";"";"feminino";"";"de R$ 4.770 a R$ 9.540";"ensino superior completo";"branca";"";"católica";"";"";"9246477";"e6b9d04e-050d-4ca4-821a-11593c690bc0";"2018-03-19T23:14:15";"310"
